"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Percentage","Flag Codes","Flags"
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","NOMBRENB","Number","GRC","Greece","2018","2018",25004,"E","Estimated value"
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","NOMBRENB","Number","GRC","Greece","2019","2019",22956,"E","Estimated value"
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","NOMBRENB","Number","GRC","Greece","2020","2020",25018,"E","Estimated value"
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","NOMBRENB","Number","GRC","Greece","2021","2021",31574,"E","Estimated value"
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","RTOINPNB","Per 1 000 population","AUS","Australia","2010","2010",0,"D","Difference in methodology"
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","RTOINPNB","Per 1 000 population","AUS","Australia","2011","2011",0,"D","Difference in methodology"
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","RTOINPNB","Per 1 000 population","AUS","Australia","2012","2012",0,"D","Difference in methodology"
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","RTOINPNB","Per 1 000 population","AUS","Australia","2013","2013",0.1,"D","Difference in methodology"
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","RTOINPNB","Per 1 000 population","AUS","Australia","2014","2014",0.1,"D","Difference in methodology"
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","RTOINPNB","Per 1 000 population","AUS","Australia","2015","2015",0.1,"D","Difference in methodology"
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","RTOINPNB","Per 1 000 population","AUS","Australia","2016","2016",0.1,"D","Difference in methodology"
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","RTOINPNB","Per 1 000 population","AUS","Australia","2017","2017",0.1,"D","Difference in methodology"
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","RTOINPNB","Per 1 000 population","AUS","Australia","2018","2018",0.1,"D","Difference in methodology"
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","RTOINPNB","Per 1 000 population","AUS","Australia","2019","2019",0.1,"D","Difference in methodology"
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","RTOINPNB","Per 1 000 population","AUS","Australia","2020","2020",0.1,"D","Difference in methodology"
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","RTOINPNB","Per 1 000 population","AUS","Australia","2021","2021",0.2,"D","Difference in methodology"
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","NOMBRENB","Number","LUX","Luxembourg","2010","2010",1715,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","NOMBRENB","Number","LUX","Luxembourg","2011","2011",1862,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","NOMBRENB","Number","LUX","Luxembourg","2012","2012",1825,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","NOMBRENB","Number","LUX","Luxembourg","2013","2013",2133,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","NOMBRENB","Number","LUX","Luxembourg","2014","2014",2153,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","NOMBRENB","Number","LUX","Luxembourg","2015","2015",2205,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","NOMBRENB","Number","LUX","Luxembourg","2016","2016",2400,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","NOMBRENB","Number","LUX","Luxembourg","2017","2017",2660,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","NOMBRENB","Number","LUX","Luxembourg","2018","2018",3029,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","NOMBRENB","Number","LUX","Luxembourg","2019","2019",3395,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","NOMBRENB","Number","LUX","Luxembourg","2020","2020",3423,"P","Provisional value"
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","NOMBRENB","Number","GBR","United Kingdom","2012","2012",84648.3,"E","Estimated value"
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","NOMBRENB","Number","GBR","United Kingdom","2013","2013",89561,"E","Estimated value"
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","NOMBRENB","Number","GBR","United Kingdom","2014","2014",106040.8,"E","Estimated value"
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","NOMBRENB","Number","GBR","United Kingdom","2015","2015",116454.8,"E","Estimated value"
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","NOMBRENB","Number","GBR","United Kingdom","2016","2016",157693.9,"E","Estimated value"
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","NOMBRENB","Number","GBR","United Kingdom","2017","2017",183173.9,"E","Estimated value"
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","NOMBRENB","Number","GBR","United Kingdom","2018","2018",210461.1,"E","Estimated value"
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","NOMBRENB","Number","GBR","United Kingdom","2019","2019",230987.8,"E","Estimated value"
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","NOMBRENB","Number","GBR","United Kingdom","2020","2020",224921.3,"E","Estimated value"
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","RTOINPNB","Per 1 000 population","BEL","Belgium","2010","2010",5.7,"E","Estimated value"
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","RTOINPNB","Per 1 000 population","BEL","Belgium","2011","2011",6.2,"E","Estimated value"
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","RTOINPNB","Per 1 000 population","BEL","Belgium","2012","2012",6.5,"E","Estimated value"
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","RTOINPNB","Per 1 000 population","BEL","Belgium","2013","2013",6.8,"E","Estimated value"
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","RTOINPNB","Per 1 000 population","BEL","Belgium","2014","2014",7.1,"E","Estimated value"
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","RTOINPNB","Per 1 000 population","BEL","Belgium","2015","2015",7.5,"E","Estimated value"
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","RTOINPNB","Per 1 000 population","BEL","Belgium","2016","2016",5.7,"B","Break"
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","RTOINPNB","Per 1 000 population","BEL","Belgium","2017","2017",7,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","RTOINPNB","Per 1 000 population","BEL","Belgium","2018","2018",7.5,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","RTOINPNB","Per 1 000 population","BEL","Belgium","2019","2019",8.4,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","RTOINPNB","Per 1 000 population","BEL","Belgium","2020","2020",8.6,,
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","NOMBRENB","Number","HUN","Hungary","2018","2018",106,"D","Difference in methodology"
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","NOMBRENB","Number","HUN","Hungary","2019","2019",191,"D","Difference in methodology"
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","NOMBRENB","Number","HUN","Hungary","2020","2020",354,"D","Difference in methodology"
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","NOMBRENB","Number","DEU","Germany","2010","2010",87252,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","NOMBRENB","Number","DEU","Germany","2011","2011",93421,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","NOMBRENB","Number","DEU","Germany","2012","2012",96602,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","NOMBRENB","Number","DEU","Germany","2013","2013",95343,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","NOMBRENB","Number","DEU","Germany","2014","2014",95043,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","NOMBRENB","Number","DEU","Germany","2015","2015",98994,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","NOMBRENB","Number","DEU","Germany","2016","2016",101276,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","NOMBRENB","Number","DEU","Germany","2017","2017",104468,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","NOMBRENB","Number","DEU","Germany","2018","2018",108487,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","NOMBRENB","Number","DEU","Germany","2019","2019",114198,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","NOMBRENB","Number","DEU","Germany","2020","2020",112129,,
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","NOMBRENB","Number","ISR","Israel","2010","2010",26177,,
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","NOMBRENB","Number","ISR","Israel","2011","2011",29230,,
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","NOMBRENB","Number","ISR","Israel","2012","2012",34300,,
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","NOMBRENB","Number","ISR","Israel","2013","2013",41368,,
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","NOMBRENB","Number","ISR","Israel","2014","2014",47661,,
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","NOMBRENB","Number","ISR","Israel","2015","2015",47640,,
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","NOMBRENB","Number","ISR","Israel","2016","2016",53999,,
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","NOMBRENB","Number","ISR","Israel","2017","2017",65207,,
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","NOMBRENB","Number","ISR","Israel","2018","2018",77159,,
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","NOMBRENB","Number","ISR","Israel","2019","2019",83118,,
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","NOMBRENB","Number","ISR","Israel","2020","2020",93300,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","RTOINPNB","Per 1 000 population","LUX","Luxembourg","2010","2010",3.6,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","RTOINPNB","Per 1 000 population","LUX","Luxembourg","2011","2011",3.9,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","RTOINPNB","Per 1 000 population","LUX","Luxembourg","2012","2012",3.7,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","RTOINPNB","Per 1 000 population","LUX","Luxembourg","2013","2013",4.2,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","RTOINPNB","Per 1 000 population","LUX","Luxembourg","2014","2014",4.2,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","RTOINPNB","Per 1 000 population","LUX","Luxembourg","2015","2015",4.3,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","RTOINPNB","Per 1 000 population","LUX","Luxembourg","2016","2016",4.6,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","RTOINPNB","Per 1 000 population","LUX","Luxembourg","2017","2017",5,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","RTOINPNB","Per 1 000 population","LUX","Luxembourg","2018","2018",5.5,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","RTOINPNB","Per 1 000 population","LUX","Luxembourg","2019","2019",6.1,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","RTOINPNB","Per 1 000 population","LUX","Luxembourg","2020","2020",6,"P","Provisional value"
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","RTOINPNB","Per 1 000 population","FIN","Finland","2010","2010",0,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","RTOINPNB","Per 1 000 population","FIN","Finland","2011","2011",0.1,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","RTOINPNB","Per 1 000 population","FIN","Finland","2012","2012",0.1,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","RTOINPNB","Per 1 000 population","FIN","Finland","2013","2013",0.1,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","RTOINPNB","Per 1 000 population","FIN","Finland","2014","2014",0.1,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","RTOINPNB","Per 1 000 population","FIN","Finland","2015","2015",0.1,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","RTOINPNB","Per 1 000 population","FIN","Finland","2016","2016",0.1,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","RTOINPNB","Per 1 000 population","FIN","Finland","2017","2017",0.1,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","RTOINPNB","Per 1 000 population","FIN","Finland","2018","2018",0.1,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","RTOINPNB","Per 1 000 population","SVK","Slovak Republic","2010","2010",0.6,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","RTOINPNB","Per 1 000 population","SVK","Slovak Republic","2011","2011",0.6,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","RTOINPNB","Per 1 000 population","SVK","Slovak Republic","2012","2012",0.8,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","RTOINPNB","Per 1 000 population","SVK","Slovak Republic","2013","2013",1,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","RTOINPNB","Per 1 000 population","SVK","Slovak Republic","2014","2014",1,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","RTOINPNB","Per 1 000 population","SVK","Slovak Republic","2015","2015",1.1,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","RTOINPNB","Per 1 000 population","SVK","Slovak Republic","2016","2016",1.2,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","RTOINPNB","Per 1 000 population","SVK","Slovak Republic","2017","2017",1.2,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","RTOINPNB","Per 1 000 population","SVK","Slovak Republic","2018","2018",1.5,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","RTOINPNB","Per 1 000 population","SVK","Slovak Republic","2019","2019",1.6,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","RTOINPNB","Per 1 000 population","SVK","Slovak Republic","2020","2020",1.6,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","NOMBRENB","Number","AUT","Austria","2015","2015",0,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","NOMBRENB","Number","AUT","Austria","2016","2016",0,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","NOMBRENB","Number","AUT","Austria","2017","2017",0,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","NOMBRENB","Number","AUT","Austria","2018","2018",0,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","NOMBRENB","Number","AUT","Austria","2019","2019",0,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","NOMBRENB","Number","AUT","Austria","2020","2020",0,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","RTOINPNB","Per 1 000 population","AUT","Austria","2015","2015",2.1,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","RTOINPNB","Per 1 000 population","AUT","Austria","2016","2016",2.4,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","RTOINPNB","Per 1 000 population","AUT","Austria","2017","2017",2.4,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","RTOINPNB","Per 1 000 population","AUT","Austria","2018","2018",4.8,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","RTOINPNB","Per 1 000 population","AUT","Austria","2019","2019",4.9,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","RTOINPNB","Per 1 000 population","AUT","Austria","2020","2020",4.6,,
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","RTOINPNB","Per 1 000 population","GBR","United Kingdom","2012","2012",1.3,"E","Estimated value"
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","RTOINPNB","Per 1 000 population","GBR","United Kingdom","2013","2013",1.4,"E","Estimated value"
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","RTOINPNB","Per 1 000 population","GBR","United Kingdom","2014","2014",1.6,"E","Estimated value"
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","RTOINPNB","Per 1 000 population","GBR","United Kingdom","2015","2015",1.8,"E","Estimated value"
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","RTOINPNB","Per 1 000 population","GBR","United Kingdom","2016","2016",2.4,"E","Estimated value"
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","RTOINPNB","Per 1 000 population","GBR","United Kingdom","2017","2017",2.8,"E","Estimated value"
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","RTOINPNB","Per 1 000 population","GBR","United Kingdom","2018","2018",3.2,"E","Estimated value"
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","RTOINPNB","Per 1 000 population","GBR","United Kingdom","2019","2019",3.5,"E","Estimated value"
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","RTOINPNB","Per 1 000 population","GBR","United Kingdom","2020","2020",3.4,"E","Estimated value"
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","NOMBRENB","Number","NLD","Netherlands","2010","2010",0,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","NOMBRENB","Number","NLD","Netherlands","2011","2011",0,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","NOMBRENB","Number","NLD","Netherlands","2012","2012",0,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","NOMBRENB","Number","NLD","Netherlands","2014","2014",0,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","NOMBRENB","Number","NLD","Netherlands","2017","2017",0,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","NOMBRENB","Number","NLD","Netherlands","2018","2018",0,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","NOMBRENB","Number","NLD","Netherlands","2019","2019",0,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","NOMBRENB","Number","NLD","Netherlands","2020","2020",0,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","RTOINPNB","Per 1 000 population","FRA","France","2013","2013",4.9,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","RTOINPNB","Per 1 000 population","FRA","France","2014","2014",5.4,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","RTOINPNB","Per 1 000 population","FRA","France","2015","2015",6.1,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","RTOINPNB","Per 1 000 population","FRA","France","2016","2016",6.9,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","RTOINPNB","Per 1 000 population","FRA","France","2017","2017",7.5,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","RTOINPNB","Per 1 000 population","FRA","France","2018","2018",9,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","RTOINPNB","Per 1 000 population","FRA","France","2019","2019",9.5,,
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","RTOINPNB","Per 1 000 population","BEL","Belgium","2010","2010",5.7,"E","Estimated value"
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","RTOINPNB","Per 1 000 population","BEL","Belgium","2011","2011",6.2,"E","Estimated value"
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","RTOINPNB","Per 1 000 population","BEL","Belgium","2012","2012",6.5,"E","Estimated value"
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","RTOINPNB","Per 1 000 population","BEL","Belgium","2013","2013",6.8,"E","Estimated value"
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","RTOINPNB","Per 1 000 population","BEL","Belgium","2014","2014",7.1,"E","Estimated value"
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","RTOINPNB","Per 1 000 population","BEL","Belgium","2015","2015",7.5,"E","Estimated value"
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","RTOINPNB","Per 1 000 population","BEL","Belgium","2016","2016",5.7,"B","Break"
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","RTOINPNB","Per 1 000 population","BEL","Belgium","2017","2017",7,,
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","RTOINPNB","Per 1 000 population","BEL","Belgium","2018","2018",7.5,,
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","RTOINPNB","Per 1 000 population","BEL","Belgium","2019","2019",8.4,,
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","RTOINPNB","Per 1 000 population","BEL","Belgium","2020","2020",8.6,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","NOMBRENB","Number","SVK","Slovak Republic","2010","2010",3949,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","NOMBRENB","Number","SVK","Slovak Republic","2011","2011",4030,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","NOMBRENB","Number","SVK","Slovak Republic","2012","2012",5255,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","NOMBRENB","Number","SVK","Slovak Republic","2013","2013",6464,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","NOMBRENB","Number","SVK","Slovak Republic","2014","2014",8305,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","NOMBRENB","Number","SVK","Slovak Republic","2015","2015",8925,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","NOMBRENB","Number","SVK","Slovak Republic","2016","2016",10198,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","NOMBRENB","Number","SVK","Slovak Republic","2017","2017",10435,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","NOMBRENB","Number","SVK","Slovak Republic","2018","2018",12286,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","NOMBRENB","Number","SVK","Slovak Republic","2019","2019",13380,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","NOMBRENB","Number","SVK","Slovak Republic","2020","2020",13415,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","RTOINPNB","Per 1 000 population","KOR","Korea","2010","2010",0.1,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","RTOINPNB","Per 1 000 population","KOR","Korea","2011","2011",0.1,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","RTOINPNB","Per 1 000 population","KOR","Korea","2012","2012",0.1,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","RTOINPNB","Per 1 000 population","KOR","Korea","2013","2013",0.1,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","RTOINPNB","Per 1 000 population","KOR","Korea","2014","2014",0.1,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","RTOINPNB","Per 1 000 population","KOR","Korea","2015","2015",0,"B","Break"
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","RTOINPNB","Per 1 000 population","KOR","Korea","2016","2016",0,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","RTOINPNB","Per 1 000 population","KOR","Korea","2017","2017",0,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","RTOINPNB","Per 1 000 population","KOR","Korea","2018","2018",0,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","RTOINPNB","Per 1 000 population","KOR","Korea","2019","2019",0,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","RTOINPNB","Per 1 000 population","KOR","Korea","2020","2020",0,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","RTOINPNB","Per 1 000 population","USA","United States","2010","2010",2.8,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","RTOINPNB","Per 1 000 population","USA","United States","2011","2011",2.9,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","RTOINPNB","Per 1 000 population","USA","United States","2012","2012",2.6,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","RTOINPNB","Per 1 000 population","USA","United States","2013","2013",2.4,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","RTOINPNB","Per 1 000 population","USA","United States","2014","2014",2.4,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","RTOINPNB","Per 1 000 population","USA","United States","2015","2015",2.8,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","RTOINPNB","Per 1 000 population","USA","United States","2016","2016",3.1,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","RTOINPNB","Per 1 000 population","USA","United States","2017","2017",3.1,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","RTOINPNB","Per 1 000 population","USA","United States","2018","2018",3.1,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","NOMBRENB","Number","DNK","Denmark","2010","2010",23121,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","NOMBRENB","Number","DNK","Denmark","2011","2011",25748,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","NOMBRENB","Number","DNK","Denmark","2012","2012",29708,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","NOMBRENB","Number","DNK","Denmark","2013","2013",35203,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","NOMBRENB","Number","DNK","Denmark","2014","2014",39006,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","NOMBRENB","Number","DNK","Denmark","2015","2015",44468,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","NOMBRENB","Number","DNK","Denmark","2016","2016",46991,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","NOMBRENB","Number","DNK","Denmark","2017","2017",51415,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","NOMBRENB","Number","DNK","Denmark","2018","2018",63440,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","NOMBRENB","Number","DNK","Denmark","2019","2019",74939,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","NOMBRENB","Number","DNK","Denmark","2020","2020",80651,,
"DGTSPEEX","Positron Emission Tomography (PET) exams, total","NOMBRENB","Number","DNK","Denmark","2021","2021",90766,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","NOMBRENB","Number","EST","Estonia","2015","2015",0,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","NOMBRENB","Number","EST","Estonia","2016","2016",0,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","NOMBRENB","Number","EST","Estonia","2017","2017",0,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","NOMBRENB","Number","EST","Estonia","2018","2018",0,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","NOMBRENB","Number","EST","Estonia","2019","2019",0,,
"DGTSPEAM","Positron Emission Tomography (PET) exams, in ambulatory care","NOMBRENB","Number","EST","Estonia","2020","2020",0,,
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","RTOINPNB","Per 1 000 population","CZE","Czech Republic","2010","2010",2.5,,
"DGTSPEHO","Positron Emission Tomography (PET) exams, in hospitals","RTOINPNB","Per 1 000 population","CZE","Czech Republic","2011","2011",3.2,,
